#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00009729	1	32148	254	4000	12.4425	1.07777	38	0
tig00009730	1	29963	5052	28786	96.0718	24.0077	38.3	1.41
tig00009731	1	23319	3369	23119	99.1423	19.2922	38.5	0.984
tig00009732	1	57588	10497	57496	99.8402	26.7557	38.1	46.6
tig00009733	1	14354	1450	13988	97.4502	14.772	38.1	2.46
tig00009734	1	29684	354	5182	17.4572	1.43128	37.8	1.44
tig00009735	1	16054	128	1643	10.2342	1.1087	38	0
tig00009736	1	27099	147	2064	7.61652	0.763091	38.2	0
tig00009737	1	15175	68	1654	10.8995	0.618517	37.6	7.5
tig00009738	1	18336	225	2593	14.1416	1.74487	37.8	0
tig00009739	1	30058	42	966	3.21379	0.0700978	35.3	0
tig00009740	1	15409	14	403	2.61535	0.0361477	34.6	0
tig00009741	1	15329	139	3063	19.9817	1.32187	37.6	0
tig00009742	1	24779	262	4678	18.8789	1.52585	37.9	0
tig00009743	1	15590	404	4878	31.2893	3.72444	38.3	0
tig00009744	1	34119	1058	10568	30.9739	4.4654	37.9	0
tig00009745	1	51962	2640	26186	50.3945	7.46578	38	0
tig00009746	1	23239	1052	13170	56.672	6.63768	38	3.15
tig00009747	1	1176051	22860	109596	9.31898	2.41087	38.1	62.5
tig00009748	1	18063	7	436	2.41377	0.0241377	34	0
tig00009749	1	1093974	180109	614112	56.1359	23.1642	37.8	202
tig00009750	1	19041	281	6644	34.8931	1.97101	38	4.54
tig00009751	1	40921	1050	14575	35.6174	3.59478	38	0
tig00009752	1	196233	1851	29938	15.2564	1.31493	38	155
tig00009753	1	33302	176	4901	14.7168	0.729356	37.8	2.9
tig00009754	1	920213	13606	174457	18.9583	2.0137	38	29.4
tig00009755	1	1480610	75666	664205	44.8602	7.15209	38.1	109
tig00009756	1	28008	365	4500	16.0668	1.87164	38	1.4
tig00009757	1	16781	765	6360	37.9	6.63107	38.1	0
tig00009758	1	87802	141	3607	4.10811	0.147252	37.3	59.7
tig00009759	1	18299	11	434	2.37171	0.0276518	32.6	23.2
tig00009760	1	128452	25673	128184	99.7914	29.3586	38	11.2
tig00009761	1	19260	2519	18918	98.2243	19.1864	38	0.81
tig00009762	1	20214	2886	17306	85.6139	20.9787	38	11
tig00009763	1	10559	958	9381	88.8436	13.2614	38	1.6
tig00009764	1	244229	62355	243670	99.7711	37.0772	38	216
tig00009765	1	21251	1514	20587	96.8754	10.4147	37.9	0
tig00009766	1	1791064	61879	451240	25.194	4.91375	38	114
tig00009767	1	28118	1039	9193	32.6944	5.27555	37.9	0
tig00009768	1	61123	12153	60432	98.8695	28.8578	37.9	41.7
tig00009769	1	38612	3231	38517	99.754	11.9941	37.9	0.237
tig00009770	1	35719	3347	35605	99.6808	13.1874	38.1	0
tig00009771	1	32454	690	13386	41.2461	2.96081	38	0
tig00009772	1	23520	514	12638	53.733	3.04915	38.1	0
tig00009773	1	19210	59	1315	6.84539	0.398126	37.5	8.64
tig00009774	1	34126	395	5001	14.6545	1.67271	38.1	0
tig00009775	1	35473	345	2870	8.09066	1.39438	38.1	0.739
tig00009776	1	18523	451	2875	15.5212	3.47417	38.1	1.7
tig00009777	1	24372	598	5776	23.6993	3.58887	38.1	1.28
tig00009778	1	33707	1126	10822	32.1061	4.89661	37.9	9.51
tig00009779	1	324242	39900	299004	92.2163	17.9406	38.1	54.5
tig00009780	1	1780123	262168	1689385	94.9027	21.6544	38.2	46.2
tig00009781	1	27782	4587	20517	73.85	24.2744	38.2	0.334
tig00009782	1	201280	3723	33836	16.8104	2.55343	38.2	3.56
tig00009783	1	18292	1416	13452	73.5403	11.388	38	0
tig00009784	1	133667	4671	46068	34.4648	5.0497	38.2	2.18
tig00009785	1	226972	5494	57026	25.1247	3.44578	37.9	202
tig00009786	1	34370	457	7387	21.4926	1.90419	37.9	1.67
tig00009787	1	11897	2880	11884	99.8907	35.6916	38.2	0
tig00009788	1	28833	8430	28811	99.9237	43.1559	38.2	25.7
tig00009789	1	27321	3961	27181	99.4876	21.3435	38.2	28.7
tig00009790	1	1291687	481346	1290059	99.874	53.1442	37.9	229
tig00009791	1	403519	143865	403220	99.9259	50.4488	37.9	192
tig00009792	1	378213	9051	71375	18.8716	3.43207	37.9	153
tig00009793	1	28896	721	10544	36.4895	3.58389	37.7	7.78
tig00009794	1	262629	15825	85727	32.6419	8.79685	38	196
tig00009795	1	14831	111	1314	8.85982	1.02704	37.6	4.59
tig00009796	1	25176	668	8457	33.5915	3.86543	38.2	69.9
tig00009797	1	14744	892	4744	32.1758	8.88558	38.1	0
tig00009798	1	25463	178	1454	5.71025	1.01017	38.4	0
tig00009799	1	17210	993	10667	61.9814	8.42301	38.2	0
tig00009800	1	31353	1771	11679	37.25	7.97321	37.9	12.1
tig00009801	1	629047	14309	131395	20.8879	3.09735	37.9	84.6
tig00009802	1	659652	123344	510146	77.3356	26.8339	38.1	201
tig00009803	1	38260	1200	24382	63.7271	4.47977	37.9	0.425
tig00009804	1	18764	934	18549	98.8542	7.17981	37.9	0.273
tig00009805	1	28265	1697	28106	99.4375	8.63931	38	0.15
tig00009806	1	654867	81254	502505	76.7339	17.9241	38	219
tig00009807	1	31902	542	9298	29.1455	2.2281	37.4	8.94
tig00009808	1	14302	45	1384	9.67697	0.339113	37.8	39.7
tig00009809	1	169416	2816	33957	20.0436	2.38492	38	35
tig00009810	1	18398	74	1202	6.53332	0.503696	38.1	0
tig00009811	1	1340092	39921	367898	27.4532	4.28025	38.2	5.35
tig00009812	1	1152729	32666	243524	21.1259	3.99524	37.9	144
tig00009813	1	144939	9382	37481	25.8598	8.30598	38.1	84
tig00009814	1	492102	5091	67915	13.801	1.41182	37.8	117
tig00009815	1	943663	27913	226945	24.0494	3.79453	38	53.4
tig00009816	1	40181	5276	40096	99.7885	19.3243	38.1	218
tig00009817	1	16548	612	16290	98.4409	5.37993	38.2	1.67
tig00009818	1	18704	448	7198	38.4837	3.52352	38.2	0
tig00009819	1	30474	928	10789	35.404	4.35548	38	2.47
tig00009820	1	23994	12	472	1.96716	0.0403851	35.8	0
tig00009821	1	14298	2	92	0.643447	0.00643447	29.8	0
tig00009822	1	1417763	38	4487	0.316484	0.0032114	37.8	235
tig00009823	1	351182	8	689	0.196195	0.00196195	37.8	223
tig00009824	1	303172	97591	301487	99.4442	47.3438	38.1	159
tig00009825	1	20564	4738	19909	96.8148	33.91	38.1	0.161
tig00009826	1	32966	11056	32782	99.4418	49.5191	38.2	5.74
tig00009827	1	1045314	447560	1043655	99.8413	63.1509	38.1	146
tig00009828	1	1139653	47647	278140	24.4057	6.06249	38	164
tig00009829	1	386282	12249	100465	26.0082	4.48476	38.2	3.02
tig00009830	1	1110133	26466	221591	19.9608	3.42476	38.1	14
tig00009831	1	72318	2609	24285	33.5809	4.77486	38.2	17.4
tig00009832	1	33594	110	3259	9.70114	0.422397	37.8	0
tig00009833	1	39706	112	3140	7.90812	0.288672	36.8	0
tig00009834	1	349664	67698	341607	97.6958	28.4554	38.1	4.63
tig00009835	1	133279	16695	127380	95.5739	18.3972	38.1	2.34
tig00009836	1	31304	4344	27821	88.8736	20.4809	38.2	0.881
tig00009837	1	105229	13411	98528	93.632	18.7618	38.2	0.532
tig00009838	1	120327	14686	113776	94.5557	17.955	38.1	4.1
tig00009839	1	754055	119730	730408	96.864	23.2837	38.1	5.69
tig00009840	1	37276	5915	35332	94.7848	23.3338	38.1	1.21
tig00009841	1	35527	5356	33167	93.3572	22.1596	38.1	1.81
tig00009842	1	96632	13541	92900	96.1379	20.6209	38.1	25.2
tig00009843	1	24924	4676	24457	98.1263	27.6645	38.2	1.53
tig00009844	1	16005	1744	13790	86.1606	16.0203	38.2	16.4
tig00009846	1	184833	6	819	0.443103	0.00443103	37.9	170
tig00009847	1	38010	9503	37998	99.9684	36.6476	38.2	3.33
tig00009848	1	45075	7606	41596	92.2818	24.8134	38	0.0335
tig00009849	1	664982	17461	119163	17.9197	3.65948	38	102
tig00009850	1	422526	8714	72098	17.0636	2.77025	37.8	110
tig00009851	1	18812	185	5600	29.7682	1.06363	37.4	0
tig00009852	1	39591	788	18837	47.579	2.73514	38.2	0
tig00009853	1	28813	944	12449	43.2062	4.77722	37.9	0.27
tig00009854	1	15794	441	7251	45.9098	4.07471	37.9	3.47
tig00009855	1	20777	341	9285	44.6888	2.38177	38.3	0.748
tig00009856	1	19486	423	7543	38.7098	3.09781	37.6	0
tig00009857	1	718922	21502	138334	19.2419	4.20267	37.9	204
tig00009858	1	424609	8619	97801	23.0332	2.58914	37.9	90.4
tig00009859	1	16991	85	1076	6.33276	0.639809	37.8	81
tig00009860	1	417858	7920	57928	13.8631	2.66357	37.9	100
tig00009861	1	186087	5144	52328	28.1202	4.02492	38.1	28
tig00009862	1	649760	33550	226454	34.8519	7.51567	38	157
tig00009863	1	19251	437	6617	34.3722	3.24466	38	0
tig00009864	1	17070	172	4135	24.2238	1.41511	37.9	2.97
tig00009865	1	18239	223	4699	25.7635	1.74417	37.8	1.14
tig00009866	1	65333	3512	40463	61.9335	7.86838	38.1	0.145
tig00009867	1	206800	10463	117329	56.7355	7.43209	38.1	3.05
tig00009868	1	26453	1073	14687	55.5211	5.94375	38.2	0
tig00009869	1	165760	7795	99559	60.0621	6.93076	38.2	0
tig00009870	1	122544	6340	77679	63.3887	7.6317	38.1	1.45
tig00009871	1	63960	2934	42433	66.343	6.7174	38	0.174
tig00009872	1	23557	1111	12332	52.3496	6.89375	37.9	0
tig00009873	1	90801	5753	55652	61.2901	9.25855	38	0.488
tig00009874	1	22242	763	6809	30.6133	4.99622	38.1	0.334
tig00009875	1	44248	1565	12932	29.2262	5.1401	38.1	0.326
tig00009876	1	49344	7931	49080	99.465	23.6095	38.1	4.34
tig00009877	1	16418	2538	16273	99.1168	22.6373	38.1	0.402
tig00009878	1	65911	10429	64380	97.6772	23.2284	38.2	0.782
tig00009879	1	56717	8910	55622	98.0694	23.0493	38.1	0.172
tig00009880	1	174689	20908	156224	89.4298	17.5031	38	34.9
tig00009881	1	27022	620	9000	33.3062	3.30941	38.2	1.23
tig00009882	1	21898	396	5996	27.3815	2.63394	38.2	0
tig00009883	1	27945	315	3525	12.6141	1.5523	37.9	0
tig00009884	1	26548	53	1730	6.5165	0.250075	38	0
tig00009885	1	893681	39157	220673	24.6926	6.2662	38	124
tig00009886	1	120957	2369	16576	13.704	2.78041	38.1	95.4
tig00009887	1	15775	203	2516	15.9493	1.83094	38.2	0
tig00009888	1	261352	7724	57871	22.1429	4.22054	37.9	114
tig00009889	1	131378	6825	75392	57.3856	7.64766	38.2	12.2
tig00009890	1	73956	4359	49520	66.9587	8.68879	38.1	0.819
tig00009891	1	61896	3720	38216	61.7423	8.84078	38.2	0.206
tig00009892	1	79990	3968	46652	58.3223	7.27857	38	3.92
tig00009893	1	29852	5495	29790	99.7923	27.1814	38.2	14.8
tig00009894	1	18528	3594	18295	98.7424	28.6166	38.2	0.071
tig00009895	1	40320	2266	23540	58.3829	8.30965	38.1	2.81
tig00009896	1	35804	1024	17969	50.1871	4.20626	38.2	0.996
tig00009897	1	273250	5121	63270	23.1546	2.71439	38.1	2.44
tig00009898	1	783557	19226	185049	23.6165	3.55534	38.1	6.61
tig00009899	1	105549	678	7517	7.12181	0.902917	37.7	174
tig00009900	1	242620	16081	65760	27.1041	9.68925	38.1	136
tig00009901	1	51242	2280	48084	93.8371	6.36574	37.9	7.49
tig00009902	1	31592	1931	30484	96.4928	8.87491	38	15.8
tig00009903	1	11875	401	7226	60.8505	4.96699	38	0
tig00009904	1	19014	544	11326	59.5666	4.22504	38.2	0
tig00009905	1	9621	209	4419	45.9308	3.18106	38.3	0
tig00009906	1	32776	1226	20312	61.9722	5.5223	38.1	0.832
tig00009907	1	109454	4474	61382	56.0802	5.99669	38.1	0.342
tig00009908	1	34539	1967	22811	66.0442	8.35794	38	0
tig00009909	1	19022	1511	14419	75.8017	11.648	38	0.169
tig00009910	1	23409	777	13221	56.4783	4.88628	38.1	2.63
tig00009911	1	16111	548	7206	44.7272	4.99547	38.1	0.931
tig00009912	1	30286	1600	20732	68.4541	7.78792	38.1	0
tig00009913	1	22144	852	12758	57.6138	5.66063	38.3	0.299
tig00009914	1	21381	143	3446	16.1171	0.916842	37.8	19.6
tig00009915	1	67047	2410	16476	24.5738	4.97721	37.9	123
tig00009916	1	375231	178521	363169	96.7854	69.4133	38	237
tig00009917	1	214429	102966	213482	99.5584	70.4271	38	208
tig00009918	1	101449	39829	101426	99.9773	56.2939	38.2	173
tig00009919	1	35897	1009	16379	45.6278	4.12204	38.1	0.505
tig00009920	1	35379	1840	21709	61.3613	7.63781	38.1	0
tig00009921	1	102508	4891	60805	59.3173	6.98943	38	3.39
tig00009922	1	26186	1527	17014	64.9737	8.53922	38	0
tig00009923	1	18285	772	10294	56.2975	6.16642	38	0
tig00009924	1	73807	2790	45561	61.7299	5.55767	38.1	3.2
tig00009925	1	37281	1162	19890	53.3516	4.56922	38.2	0.439
tig00009926	1	35131	1258	18151	51.6666	5.2479	38.1	1.22
tig00009927	1	16796	811	11084	65.9919	7.09389	38.1	0
tig00009928	1	29049	1191	17964	61.8403	5.95917	38.2	0.428
tig00009929	1	34922	936	18198	52.1104	3.93213	38	0.272
tig00009930	1	72256	2888	42967	59.465	5.85926	38.1	1.32
tig00009931	1	17381	461	8180	47.0629	3.90288	38.2	2.77
tig00009932	1	32971	45	1029	3.12092	0.0980255	36.8	0
tig00009933	1	17002	30	823	4.84061	0.106576	36.5	0
tig00009934	1	18946	333	5761	30.4075	2.57843	38	6.13
tig00009935	1	14440	343	5230	36.2188	3.50339	38.1	0
tig00009936	1	23807	946	13278	55.7735	5.81043	38.1	0
tig00009937	1	30656	1359	16107	52.5411	6.5304	38.1	0
tig00009938	1	44941	1837	23256	51.7478	6.03124	38.1	0.555
tig00009939	1	52627	2767	32465	61.6889	7.39119	38.2	5.99
tig00009940	1	71762	5166	46493	64.7878	10.4459	38.2	0.247
tig00009941	1	76148	3828	46471	61.0272	7.37111	38.1	1.13
tig00009942	1	29190	1268	16512	56.5673	6.38767	38.2	5.43
tig00009943	1	68264	8846	67596	99.0214	18.3642	38.3	0.346
tig00009944	1	27654	2739	27245	98.521	14.2765	38.3	0.186
tig00009945	1	186648	4597	37960	20.3377	3.48353	38.1	117
tig00009946	1	603102	17721	180090	29.8606	4.01435	38.1	72.8
tig00009947	1	69802	5724	39318	56.3279	11.5303	38.1	13.1
tig00009948	1	545624	27280	146799	26.9048	6.95649	38	103
tig00009949	1	123780	6000	74620	60.2844	7.12485	38.1	0
tig00009950	1	17563	367	6862	39.0708	3.05261	38	1.39
tig00009951	1	43571	1869	25440	58.3875	6.31487	38.2	2.73
tig00009952	1	241090	6535	65142	27.0198	3.66471	38.2	61.9
tig00009953	1	422542	6583	67251	15.9158	2.10106	37.8	171
tig00009954	1	17575	733	11022	62.7141	6.13952	38.2	1.39
tig00009955	1	17901	1133	12247	68.4152	9.28065	38	0
tig00009956	1	15606	898	9452	60.5664	8.45829	38.1	0
tig00009957	1	21277	1204	14430	67.8197	8.33576	38.1	0
tig00009958	1	80581	4137	50592	62.784	7.52185	38.1	0
tig00009959	1	50760	2324	29128	57.3838	6.7054	38	0.768
tig00009960	1	53980	2022	29252	54.1904	5.48411	38.1	0
tig00009961	1	33092	1411	17457	52.7529	6.28258	38.2	0
tig00009962	1	114515	5802	65190	56.927	7.46237	38.1	9.67
tig00009963	1	35199	1583	18607	52.8623	6.60482	38.1	0.805
tig00009964	1	23159	78	1425	6.15312	0.369101	36.8	6.54
tig00009965	1	15009	3	116	0.77287	0.0077287	32.8	0
tig00009966	1	62663	1655	21647	34.5451	3.85357	38.1	2
tig00009967	1	560543	13754	137055	24.4504	3.5586	38.1	4.91
tig00009968	1	25157	1992	16722	66.4706	11.6526	38.1	0
tig00009969	1	27164	2243	19390	71.3812	12.1342	38.1	0
tig00009970	1	19357	683	11303	58.3923	5.14889	38.1	0
tig00009971	1	15623	635	10920	69.8969	5.94393	38	0.803
tig00009972	1	64469	2866	36453	56.5435	6.5413	38.2	1.07
tig00009973	1	128824	7210	89768	69.6827	8.2032	38.1	2.48
tig00009974	1	162511	12062	120397	74.0854	10.8879	38.1	3.89
tig00009975	1	85413	13245	77301	90.5026	22.7871	38.2	1.69
tig00009976	1	264505	36018	229445	86.7451	20.0022	38.2	7.18
tig00009977	1	385674	4779	63233	16.3955	1.77904	38.1	2.61
tig00009978	1	132060	2743	35673	27.0127	3.00814	38.1	1.77
tig00009979	1	17461	331	5877	33.6579	2.61944	37.9	0
tig00009980	1	26811	217	3978	14.8372	1.13345	38.3	0
tig00009981	1	185356	3472	42223	22.7794	2.70271	38.1	2.42
tig00009982	1	14469	20	1230	8.50093	0.177068	37.3	0
tig00009983	1	405216	79555	299322	73.8673	27.3266	38	143
tig00009984	1	18369	1993	16743	91.1481	15.7883	38.1	1.66
tig00009985	1	70644	2894	31516	44.6124	5.67406	38.2	7.75
tig00009986	1	46342	1215	21216	45.7814	3.84647	38.1	0.84
tig00009987	1	15867	488	7283	45.9003	4.51743	38.1	0
tig00009988	1	105704	6355	64832	61.3335	8.83558	38.1	5.06
tig00009989	1	16316	622	8898	54.5354	5.54039	38	1.64
tig00009990	1	25252	1070	11454	45.3588	6.1999	37.9	0.953
tig00009991	1	8660	428	5761	66.5242	7.26617	38.1	0
tig00009992	1	34216	1216	21950	64.1513	5.21648	38.1	1.26
tig00009993	1	10965	390	7136	65.0798	5.18012	38	0
tig00009994	1	58973	2248	34341	58.2317	5.56733	38	0.794
tig00009995	1	186064	8496	121813	65.4683	6.68033	38.1	7.65
tig00009996	1	32054	1945	20972	65.4271	8.90064	38.1	0.524
tig00009997	1	60789	9233	58441	96.1375	22.3202	38.1	1.77
tig00009998	1	14344	1990	13856	96.5979	20.4853	38.2	0.256
tig00009999	1	24867	3458	24157	97.1448	20.3557	38.3	0.737
tig00010000	1	53037	3995	36122	68.1072	11.0786	38	92.2
tig00010001	1	13453	303	5134	38.1625	3.23199	37.8	18.5
tig00010002	1	33701	4596	20063	59.5324	19.9942	38	3.05
tig00010003	1	148612	22616	104444	70.2797	22.4102	38	7.42
tig00010004	1	52523	2739	35077	66.7841	7.63361	38.1	0.186
tig00010005	1	30117	1061	17162	56.9844	5.14304	38	0
tig00010006	1	19845	553	10286	51.8317	4.07181	38.2	0
tig00010007	1	57061	1899	31605	55.3881	4.90139	38.2	0.537
tig00010008	1	42648	2351	27636	64.8002	8.09611	38.1	2.6
tig00010009	1	16761	122	3225	19.2411	1.03216	37.8	18.8
tig00010010	1	35564	1283	21438	60.2801	5.3118	38.1	0.199
tig00010011	1	13888	84	2452	17.6555	0.871472	38.2	0
tig00010012	1	23147	347	4602	19.8816	2.18443	37.9	0
tig00010013	1	200768	12051	122272	60.9021	8.81643	38.1	5.97
tig00010014	1	18406	1834	11818	64.2073	14.6183	38.1	0.278
tig00010015	1	33836	4613	21054	62.2237	20.0494	38	0.387
tig00010016	1	73273	9640	46174	63.0164	19.3663	38.1	0.423
tig00010017	1	17969	1595	8847	49.2348	12.9653	38	0.16
tig00010018	1	7507	435	5291	70.4809	8.44305	38.2	5.28
tig00010019	1	22281	1959	16554	74.2965	12.9632	38.1	0
tig00010020	1	49120	8088	46075	93.8009	24.2306	38.2	0.126
tig00010021	1	10565	1610	9874	93.4595	22.4294	38.2	0.317
tig00010022	1	29067	3617	26185	90.085	18.3251	38.2	1.27
tig00010023	1	35702	3810	29822	83.5303	15.6726	38.2	1.67
tig00010024	1	60473	9196	58464	96.6779	22.3988	38.2	0.333
tig00010025	1	9512	1103	9411	98.9382	17.0021	38.2	0
tig00010026	1	73806	11830	72020	97.5801	23.6511	38.2	0.345
tig00010027	1	34929	5325	33583	96.1465	22.4948	38.2	0
tig00010028	1	35146	6508	34096	97.0125	27.4145	38.3	0
tig00010029	1	23026	3495	22182	96.3346	22.3811	38.1	0.146
tig00010030	1	20190	167	2498	12.3725	0.996384	37.6	3.05
tig00010031	1	13351	211	1538	11.5197	2.30178	38.2	0
tig00010032	1	226493	109117	213188	94.1256	70.2758	37.9	247
tig00010033	1	25862	1853	20282	78.4239	10.4404	38.1	3.17
tig00010034	1	48236	7211	46459	96.316	21.9996	38.1	2.79
tig00010035	1	161276	34854	140924	87.3806	30.2671	37.8	199
tig00010036	1	116140	589	10078	8.67746	0.573179	37.5	13
tig00010037	1	37210	3853	34029	91.4512	15.2258	38.2	0.331
tig00010038	1	22223	3546	21430	96.4316	23.5356	38.1	0.288
tig00010039	1	14763	1942	12848	87.0284	19.3932	38.2	1.31
tig00010040	1	15335	1576	13833	90.2054	15.0772	38.1	0.971
tig00010041	1	29631	4304	28753	97.0369	21.3507	38.2	0.237
tig00010042	1	14195	952	9953	70.1162	9.89588	38.2	0
tig00010043	1	65783	4828	40718	61.8975	10.7478	38.2	12.7
tig00010044	1	78300	5065	48446	61.8723	9.47856	38.1	0.101
tig00010045	1	63633	9774	60831	95.5966	22.5778	38.2	0.417
tig00010046	1	23677	2998	19048	80.4494	18.612	38.2	2.72
tig00010047	1	45290	7382	42577	94.0097	24.0843	38.2	3.83
tig00010048	1	37396	4498	31461	84.1293	17.5386	38.1	58
tig00010049	1	17741	2664	17213	97.0238	22.0565	38.1	0.191
tig00010050	1	39612	3317	24858	62.7537	12.0977	38.1	3.15
tig00010051	1	27834	2173	15727	56.5028	11.263	37.9	49.8
tig00010052	1	18170	1420	10473	57.639	11.485	38.1	0
tig00010053	1	24012	1626	14878	61.9607	9.93699	38.2	0
tig00010054	1	53826	7454	51772	96.184	20.3393	38.1	0.239
tig00010055	1	132226	22927	126161	95.4132	25.4685	38.2	2.26
tig00010056	1	177900	47568	177498	99.774	39.4924	38.2	99.7
tig00010057	1	15097	2126	15044	99.6489	20.7113	38.2	0.48
tig00010058	1	14135	2281	14091	99.6887	23.7678	38.2	0
tig00010059	1	101530	26287	99278	97.7819	38.2537	38.1	119
tig00010060	1	18978	3017	12616	66.477	23.4206	38	0
tig00010061	1	26413	3248	17578	66.5506	18.1059	38.1	0.471
tig00010062	1	21142	2536	13935	65.9115	17.6944	38	0
tig00010063	1	16727	19	515	3.07885	0.148801	37.9	0
tig00010064	1	46136	1064	25154	54.5214	2.76916	37.9	12.9
tig00010065	1	17808	264153	17695	99.3655	2185.91	38.1	0
tig00010066	1	18266	248545	18117	99.1843	2003.31	38.1	0.279
tig00010067	1	16095	204245	15987	99.329	1871.63	38.1	0.438
tig00010068	1	24079	900	15519	64.4504	5.41879	38	0
tig00010069	1	20615	750	11872	57.5891	5.27388	38.1	0
tig00010070	1	27159	1567	16296	60.0022	8.49321	38.1	0.976
tig00010071	1	81406	4036	52987	65.0898	7.26095	38	0.885
tig00010072	1	22955	1207	13743	59.8693	7.73278	38	0.211
tig00010073	1	17048	505	6891	40.4212	4.27692	37.7	78.3
tig00010074	1	23728	693	12235	51.5636	4.2602	38.1	0
tig00010075	1	35447	2638	22093	62.3269	10.9528	38.2	0.29
tig00010076	1	21597	1287	11603	53.7251	8.75585	38.2	0
tig00010077	1	128012	9979	85631	66.8929	11.4483	38	0.102
tig00010078	1	44497	3794	29552	66.4135	12.551	38.1	0.134
tig00010079	1	22401	1385	15509	69.2335	9.10419	38.1	0
tig00010080	1	55799	5672	37206	66.6786	14.9259	38	20.4
tig00010081	1	30375	4406	22415	73.7942	21.3943	38	17.3
tig00010082	1	44798	6409	32736	73.0747	21.0372	38	3.34
tig00010083	1	196618	7678	46449	23.624	5.68962	38	178
tig00010084	1	18871	903	10140	53.7332	7.01675	38.1	6.5
tig00010085	1	89980	1134	16424	18.2529	1.78514	38	17.3
tig00010086	1	70895	8099	59210	83.5179	16.7929	38.1	65.6
tig00010087	1	108668	2613	35523	32.6895	3.18056	38	126
tig00010088	1	63498	1858	10397	16.3737	4.26401	38.2	7.69
tig00010089	1	26569	871	11691	44.0024	4.81877	38	3.22
tig00010090	1	48678	1819	26287	54.0018	5.50961	38.3	0
tig00010091	1	24403	771	11488	47.0762	4.64914	38.2	0.331
tig00010092	1	29030	947	14041	48.3672	4.79015	38.2	0.539
tig00010093	1	30039	1047	14461	48.1408	5.12893	38	0
tig00010094	1	29612	977	14875	50.233	4.83973	38.3	0.522
tig00010095	1	115419	2781	26028	22.5509	3.49124	38.1	122
tig00010096	1	25355	75	1869	7.37133	0.287359	37	0
tig00010097	1	32311	25	1185	3.66748	0.056668	37.3	0
tig00010098	1	26898	5478	26633	99.0148	30.0795	38.2	0.186
tig00010099	1	49049	9885	48383	98.6422	29.7148	38.2	1.93
tig00010100	1	33035	5826	31758	96.1344	26.0103	38.2	2.89
tig00010101	1	61103	11032	60163	98.4616	26.51	38.2	0.254
tig00010102	1	23297	3	448	1.92299	0.0192299	38.1	0
tig00010103	1	39295	12	1760	4.47894	0.0447894	37.9	255
tig00010104	1	19530	1	151	0.773169	0.00773169	36.9	0
tig00010105	1	22682	4459	22068	97.293	28.8889	38.2	0.229
tig00010106	1	41354	7268	40329	97.5214	25.9356	38.2	0.0702
tig00010107	1	21450	3769	20549	95.7995	25.9328	38.1	0.541
tig00010108	1	20240	3730	18952	93.6364	27.1982	38.2	1.78
tig00010109	1	31632	6162	30736	97.1674	28.7423	38.2	0.0828
tig00010110	1	54074	9511	48047	88.8542	25.9682	38.2	1.77
tig00010111	1	95434	43615	95282	99.8407	66.5682	38	224
tig00010112	1	32807	8840	27387	83.4791	38.825	37.7	201
tig00010113	1	68615	23091	67390	98.2147	48.1774	37.8	174
tig00010114	1	57432	17048	54195	94.3638	42.7182	37.9	207
tig00010115	1	76466	51961	57541	75.2504	99.9014	38	9.41
tig00010116	1	7154	1453	5624	78.6134	29.9845	38.1	0
