#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00008270	1	35883	1681	21479	59.8584	4.56737	37.3	11.5
tig00008271	1	20865	79	5874	28.1524	0.353223	34.5	255
tig00008272	1	33621	11200	29889	88.8998	32.4377	37.2	245
tig00008274	1	29083	5512	28152	96.7988	18.5047	37.2	2.41
tig00008275	1	28662	704	8939	31.1876	2.23076	37.1	28.3
tig00008278	1	18822	1764	16388	87.0683	9.15099	37.2	242
tig00008279	1	26631	241	2125	7.97942	0.851902	36.9	213
tig00008281	1	19749	7569	19610	99.2962	37.6257	37.6	0.135
tig00008282	1	22088	2551	20769	94.0284	11.2241	37.3	0.4
tig00008287	1	33512	1928	31561	94.1782	5.58498	36.5	255
tig00008288	1	42988	11110	42652	99.2184	25.4362	37.5	138
tig00008289	1	24823	3457	24039	96.8416	13.6394	37.3	0.148
tig00008291	1	34915	3985	27223	77.9694	11.1034	37.3	2.5
tig00008292	1	27023	1562	7186	26.5922	5.59083	37.2	213
tig00008296	1	21340	2070	19750	92.5492	9.51584	37.4	4.43
tig00008298	1	15038	2136	14577	96.9344	13.9195	37.4	0
tig00008300	1	20391	2601	19272	94.5123	12.4853	37.5	0.294
tig00008301	1	18873	305	2088	11.0634	1.54093	36.5	152
tig00008302	1	17943	452	5061	28.206	2.37948	36.3	0
tig00008303	1	27625	4253	25504	92.3222	15.0985	37.4	147
tig00008306	1	37630	451	8609	22.878	1.15373	37.1	20.9
tig00008308	1	25048	2163	23088	92.175	8.42598	37.3	0.236
tig00008309	1	17124	1288	5892	34.4078	7.20118	37	214
tig00008311	1	21152	94	6772	32.0159	0.408425	35.2	255
tig00008312	1	35043	178	6552	18.697	0.480638	37.7	24.4
tig00008313	1	28421	9796	27808	97.8431	33.8207	37.4	0.104
tig00008315	1	24207	5131	22282	92.0478	20.6899	37.2	244
tig00008316	1	20916	100	2003	9.5764	0.431249	37.3	35.7
tig00008317	1	26387	4753	13578	51.4572	16.6717	36.3	203
tig00008319	1	33281	859	14385	43.2229	2.47273	37.2	163
tig00008320	1	24506	259	5581	22.774	0.993104	37.1	30.5
tig00008321	1	24766	1005	16471	66.5065	3.95962	37.3	10.7
tig00008324	1	23875	2605	21527	90.1654	10.5839	37.1	0
tig00008325	1	15968	363	5138	32.1769	2.1483	37	62.5
tig00008326	1	18152	6021	18098	99.7025	32.5092	37.2	242
tig00008328	1	21866	1246	19739	90.2726	5.54688	37.4	10.6
tig00008331	1	29026	5505	28544	98.3394	18.5784	37.4	98.6
tig00008332	1	19690	1129	10409	52.8644	5.58547	37.5	217
tig00008334	1	17272	1529	16367	94.7603	8.6811	37.5	231
tig00008335	1	23788	954	20279	85.2489	3.93253	37.6	0.802
tig00008336	1	25593	624	7674	29.9848	2.36084	37.3	104
tig00008339	1	30673	217	10205	33.2703	0.691846	38.2	21.2
tig00008342	1	31082	11358	30519	98.1887	35.8593	37.3	233
tig00008343	1	27495	11134	27330	99.3999	39.7844	37.3	136
tig00008344	1	17048	3269	15735	92.2982	18.6918	37.4	252
tig00008345	1	30771	3354	30279	98.4011	10.7485	37.7	84.9
tig00008349	1	29904	5561	29559	98.8463	18.2373	37.4	176
tig00008351	1	15094	2165	13750	91.0958	13.9553	37.1	32.3
tig00008352	1	24187	3909	23254	96.1426	15.8929	37.4	75.7
tig00008353	1	16133	49	2047	12.6883	0.263683	36.7	109
tig00008354	1	24396	559	12496	51.2215	2.19421	37	0
tig00008355	1	13172	271	6511	49.4306	2.02118	37.4	0
tig00008356	1	24153	3309	21775	90.1544	13.4382	37.5	2.16
tig00008357	1	22317	116	7943	35.5917	0.478873	34.9	0
tig00008358	1	30203	432	9542	31.5929	1.37748	37.3	18.3
tig00008361	1	31400	6734	29144	92.8153	20.9217	37.1	13
tig00008362	1	20909	2535	20030	95.7961	11.9219	37.4	0.302
tig00008364	1	22992	2248	18830	81.8981	9.53584	37.1	32.2
tig00008365	1	10250	49	3363	32.8098	0.431317	35	255
tig00008366	1	46657	1670	22935	49.1566	3.4882	37.3	48.1
tig00008368	1	37157	212	13566	36.5099	0.530183	35.3	254
tig00008371	1	25645	8621	24927	97.2002	32.9391	37.5	1.06
tig00008372	1	22655	3098	11881	52.4432	13.2232	36.7	36.9
tig00008373	1	26110	195	5763	22.072	0.68717	37.2	57.5
tig00008374	1	21156	2914	14014	66.2413	13.4857	37.2	30.8
tig00008375	1	13124	885	11196	85.3094	6.65399	37.7	0
tig00008376	1	14780	119	2736	18.5115	0.755548	37.4	15
tig00008380	1	13276	1820	13264	99.9096	13.4175	37.3	0
tig00008381	1	27647	1291	23713	85.7706	4.58477	37.7	0
tig00008383	1	16398	1524	15755	96.0788	9.07416	37.2	1.34
tig00008384	1	35072	1298	13274	37.8479	3.57718	37.2	145
tig00008385	1	31710	11002	30985	97.7137	34.0911	37.4	134
tig00008386	1	26219	203	4502	17.1708	0.73851	37.2	55.3
tig00008387	1	29525	601	5965	20.2032	1.95936	37.3	182
tig00008388	1	22215	26	1166	5.24871	0.0937655	36.2	78.5
tig00008389	1	21527	538	8476	39.3738	2.41107	37.5	53.1
tig00008392	1	23507	175	3827	16.2803	0.690943	36.9	36.4
tig00008393	1	36860	3478	35170	95.4151	9.2681	37.3	33.1
tig00008394	1	16095	122	3345	20.7829	0.720348	37.2	52.3
tig00008396	1	28574	7510	28148	98.5091	25.7144	37.3	0.136
tig00008399	1	19963	129	2065	10.3441	0.619947	37.7	41.5
tig00008400	1	26651	1421	8946	33.5672	5.21624	37.3	36.6
tig00008402	1	24172	3443	22753	94.1296	13.9357	37.3	3.63
tig00008403	1	22364	3074	18430	82.4092	13.4995	37.3	250
tig00008404	1	27551	7250	20658	74.9809	25.3735	36.7	0.563
tig00008406	1	23081	4125	21814	94.5106	17.4951	37.3	0.927
tig00008407	1	30394	2938	28471	93.6731	9.45825	37.3	0.781
tig00008408	1	18374	1195	14174	77.1416	6.36666	37.2	0
tig00008410	1	38086	1142	11847	31.1059	2.8793	37.4	75
tig00008411	1	21890	650	18566	84.815	2.90749	37.8	1.18
tig00008412	1	27074	3325	25727	95.0247	12.0281	37.4	90.9
tig00008413	1	21164	2034	12915	61.0234	9.33562	37.4	218
tig00008414	1	15710	121	3325	21.1649	0.723297	37	6.32
tig00008415	1	29130	2296	18747	64.3563	7.7068	37.3	128
tig00008417	1	19499	2797	15175	77.8245	13.9333	37	4.1
tig00008418	1	19999	2855	17616	88.0844	13.99	37.4	8.04
tig00008420	1	52891909	3592038	25068457	47.3956	6.59432	37.3	182
tig00008421	1	17492	825	11332	64.7839	4.56506	37.1	10.5
tig00008422	1	41627	3547	27722	66.5962	8.2778	37.3	0
tig00008423	1	35057	815	13932	39.741	2.24055	37	0
tig00008424	1	274575	12192	110879	40.382	4.29051	37.2	106
tig00008425	1	24221	336	5453	22.5135	1.31464	37.1	0.759
tig00008426	1	17646	280	4247	24.0678	1.52834	37.5	0
tig00008427	1	83599	2277	34277	41.0017	2.63372	37.3	56.2
tig00008428	1	838131	34427	350571	41.8277	3.96124	37.2	135
tig00008429	1	20235	669	10894	53.8374	3.16704	37.3	0.381
tig00008430	1	37914	1900	25807	68.0672	4.83695	37	0
tig00008431	1	879786	31897	276938	31.4779	3.4861	37.2	142
tig00008432	1	16665	159	3054	18.3258	0.884368	37.1	1.6
tig00008433	1	44002	946	9258	21.04	2.07545	37.1	1.35
tig00008434	1	26398	262	4883	18.4976	0.920562	37.1	1.95
tig00008435	1	31840474	9191785	31225616	98.0689	28.2893	37.3	182
tig00008436	1	2904133	616356	2485308	85.5783	20.7501	37.3	214
tig00008437	1	29033	1690	16145	55.6091	5.63338	37.2	0
tig00008438	1	35434	1486	21502	60.6818	4.06364	37.4	0
tig00008439	1	19617	478	16076	81.9493	2.38247	37.6	0
tig00008440	1	34024	976	29895	87.8644	2.80246	37.7	0
tig00008441	1	15571	2087	14589	93.6934	13.144	37.2	0
tig00008442	1	14893	1228	14497	97.341	8.12368	37.4	1.45
tig00008443	1	30449	7440	29091	95.5401	23.7836	37	0.0685
tig00008444	1	21381	3003	19897	93.0593	13.6698	37	0.0849
tig00008445	1	22562	427	5493	24.3462	1.81451	37.7	0
tig00008446	1	42328	2806	17683	41.7761	6.47347	37	0
tig00008447	1	25500	2444	23567	92.4196	9.42459	37.4	0.209
tig00008448	1	18891	1619	17498	92.6261	8.42433	37.5	1.1
tig00008449	1	35833	5470	34184	95.3981	14.9727	37.3	0.14
tig00008450	1	28319	907	14934	52.7349	3.07186	37.2	1.12
tig00008451	1	40544	1120	17639	43.5058	2.65763	37.1	0.911
tig00008452	1	15763	1382	13381	84.8887	8.56417	37.5	5.35
tig00008453	1	29256	7801	28793	98.4174	26.1167	37.4	0.196
tig00008454	1	22158	610	9443	42.6167	2.69217	37.3	3.76
tig00008455	1	1332764	121259	834346	62.6027	8.85119	37.3	164
tig00008456	1	14375	746	12414	86.3583	5.07617	37.3	0
tig00008457	1	32345	2052	28412	87.8405	6.20448	37.3	3.6
tig00008458	1	16319	412	7578	46.4367	2.43385	37.2	3.09
tig00008459	1	36631	1412	15225	41.5632	3.72018	37.3	0
tig00008460	1	20310	1326	11126	54.7809	6.41132	37.5	0
tig00008461	1	21579	1386	9171	42.4997	6.32879	37.5	0
tig00008462	1	17340	290	7853	45.2884	1.57364	37.1	21.1
tig00008463	1	30762	784	17475	56.8071	2.46983	37.3	0.651
tig00008464	1	71036	19699	59009	83.0691	27.1643	37.3	202
tig00008465	1	24192	3143	16343	67.5554	12.6656	37.3	0
tig00008466	1	17180	1035	9053	52.695	5.84034	36.9	0.739
tig00008467	1	28671	662	15330	53.4687	2.25678	37.8	3.08
tig00008468	1	24646	435	6366	25.8297	1.70011	37.1	0
tig00008469	1	16410	435	8639	52.6447	2.56654	37.4	3.52
tig00008470	1	21959	2379	20490	93.3103	10.5811	37.4	0.643
tig00008471	1	40397	4341	38386	95.0219	10.5252	37.4	0
tig00008472	1	34046	438	7939	23.3185	1.23271	37.3	0
tig00008473	1	53536	1525	20315	37.9464	2.74303	37.2	9.03
tig00008474	1	23303	342	5598	24.0227	1.40445	37	0
tig00008475	1	36679	1269	12963	35.3417	3.38354	37.5	0
tig00008476	1	28054	480	11195	39.9052	1.64354	37.4	0.531
tig00008477	1	18877	142	4347	23.028	0.71558	37.2	7.18
tig00008478	1	43672	632	10740	24.5924	1.41278	37.5	0
tig00008479	1	21842	55	2329	10.6629	0.216509	36.9	0
tig00008480	1	212193	11197	76727	36.1591	5.09825	37.2	120
tig00008481	1	40462	1105	13971	34.5287	2.60439	36.9	0
tig00008482	1	226064	13006	112887	49.9359	5.59984	37.3	93
tig00008483	1	174094	9478	81666	46.9091	5.26845	37.2	153
tig00008484	1	170063	9559	76505	44.9863	5.45835	37.2	154
tig00008485	1	41390	1018	16764	40.5025	2.35673	37.2	1.5
tig00008486	1	40382	2181	25964	64.296	5.23585	37.3	0.468
tig00008487	1	274596	27462	159909	58.2343	9.74031	37.2	124
tig00008488	1	1071360	108122	979385	91.4151	9.93022	37.6	0.884
tig00008489	1	3712753	356880	3372158	90.8263	9.44524	37.5	0.529
tig00008490	1	10214	516	9073	88.8291	4.98013	37.9	0
tig00008491	1	488611	42318	444094	90.8891	8.52057	37.6	0.428
tig00008492	1	20583	1887	14677	71.3064	8.96546	37.5	0.135
tig00008493	1	8714342	1476010	8220259	94.3302	16.6925	37.6	12.9
tig00008494	1	28391074	5178588	26499019	93.3357	17.8751	37.4	122
tig00008495	1	19372	654	10836	55.9364	3.29346	37.4	0.78
tig00008496	1	19976924	1022920	8905590	44.5794	4.97074	37.2	120
tig00008497	1	48667346	4820207	28283598	58.1162	9.66944	37.3	99.8
tig00008498	1	18960	653	14189	74.8365	3.35543	37.7	1.17
tig00008499	1	61778	4763	60474	97.8892	7.58116	37.7	2.09
tig00008500	1	37582	2588	37210	99.0102	6.76095	37.8	2.36
tig00008501	1	53496	3174	52043	97.2839	5.83167	37.7	2.25
tig00008502	1	33896	5505	32268	95.1971	15.9303	37.4	0.232
tig00008503	1	70544	10609	67750	96.0394	14.6706	37.2	0.024
tig00008504	1	45883	3606	45316	98.7642	7.70906	37.7	1.27
tig00008505	1	23778	1505	23162	97.4094	6.21305	37.6	3.22
tig00008506	1	59226	3642	56444	95.3027	6.03353	37.8	0.56
tig00008507	1	117340	9877	115187	98.1652	8.22491	37.6	2.01
tig00008508	1	32113	2193	30821	95.9767	6.73055	37.8	1.74
tig00008509	1	15682	830	14916	95.1154	5.17479	37.8	0
tig00008510	1	18449	4181	18088	98.0433	22.179	37.2	0
tig00008511	1	51333	15138	49867	97.1441	28.8467	37.3	0.96
tig00008512	1	17871	863	17148	95.9543	4.72643	37.8	0.886
tig00008513	1	27901	1483	26010	93.2225	5.22576	37.8	0
tig00008514	1	42085	2680	38041	90.3909	6.25282	37.7	2.57
tig00008515	1	21092	2272	19231	91.1767	10.5637	37.3	0.224
tig00008516	1	35058	3202	31167	88.9012	8.98873	37.5	9.8
tig00008517	1	29630	2035	29099	98.2079	6.74914	37.7	1.38
tig00008518	1	43542	3318	43033	98.831	7.49283	37.7	3.23
tig00008519	1	38883	5756	36640	94.2314	14.4892	37.2	2.08
tig00008520	1	21603	1728	16954	78.4798	7.81512	37.3	0
tig00008521	1	19061	2590	17627	92.4768	13.3378	37.4	5.51
tig00008522	1	30905	6395	30275	97.9615	20.2998	37.3	0.478
tig00008523	1	57250	12259	56668	98.9834	20.9946	37.3	4.99
tig00008524	1	16489	1963	16250	98.5505	11.6904	37.5	0
tig00008525	1	31771	2433	28299	89.0718	7.51818	37.4	2.83
tig00008526	1	33707	4546	31705	94.0606	13.2543	37.4	3.42
tig00008527	1	40108	7247	38888	96.9582	17.6218	37.1	3.84
tig00008528	1	18953	3635	18222	96.1431	18.6098	37	0
tig00008529	1	67728	14758	66986	98.9044	21.302	37.2	2.32
tig00008530	1	31726	7549	30291	95.4769	23.1714	37.1	1.59
tig00008531	1	157268	32099	155751	99.0354	19.9488	37.3	10.7
tig00008532	1	21671	1757	16081	74.2052	7.92142	37.1	0.581
tig00008533	1	66210	19660	63422	95.7892	29.0904	37.3	2.67
tig00008534	1	63156	11397	61031	96.6353	17.6531	37.1	0.559
tig00008535	1	21191	2115	19544	92.2278	9.73324	37.3	0.362
tig00008536	1	16675	1970	14693	88.1139	11.574	37.5	0.129
tig00008537	1	32998	6011	32291	97.8574	17.9186	37.4	0.17
tig00008538	1	41987	8707	41676	99.2593	20.3895	37.4	1.85
tig00008539	1	50115	9343	49307	98.3877	18.3297	37.4	2.81
tig00008540	1	40551	10861	38888	95.899	26.1847	37.1	0.047
tig00008541	1	44861	5594	41919	93.442	12.2684	37.4	0.0912
tig00008542	1	87307	9927	81822	93.7176	11.1297	37.3	0.796
tig00008543	1	54774	5408	52910	96.5969	9.64845	37.3	5.19
tig00008544	1	36569	2097	32912	89.9997	5.61754	37.2	0.608
tig00008545	1	20162	1319	18571	92.1089	6.39326	37.3	0
tig00008546	1	17410	1240	16099	92.4698	6.92659	37.2	3.7
tig00008547	1	38247	3058	34800	90.9875	7.80537	37.2	0.917
tig00008548	1	57072	10608	53963	94.5525	18.1186	37.1	0.192
tig00008549	1	17363	1130	16103	92.7432	6.40678	37.6	0
tig00008550	1	18578	1218	17439	93.8691	6.39994	37.5	0
tig00008551	1	28012	3968	26189	93.4921	13.9111	37.5	0
tig00008552	1	30292	3537	28587	94.3715	11.5192	37.5	3.53
tig00008553	1	33227	7425	31812	95.7414	21.7555	37.1	7.32
tig00008554	1	15514	1710	14476	93.3093	10.8222	37.5	0
tig00008555	1	28742	2416	24677	85.8569	8.20907	37.3	3.27
tig00008556	1	30883	1571	27787	89.9751	4.97552	37.3	165
tig00008557	1	48158	5177	28976	60.1686	10.525	37.3	1.92
tig00008558	1	1162799	356312	1110043	95.463	30.0117	37.2	168
tig00008559	1	18022	559	14409	79.9523	3.03734	37.3	0
tig00008560	1	4949204	1255179	4704582	95.0573	24.8617	37.3	165
tig00008561	1	19124086	3090687	18360751	96.0085	15.8731	37.5	50.2
tig00008562	1	6367379	848632	6225397	97.7702	13.104	37.6	40.4
tig00008563	1	1832420	328770	1746102	95.2894	17.6354	37.5	52.4
tig00008564	1	830486	142047	784258	94.4336	16.8223	37.5	30.5
tig00008565	1	1079716	112046	988051	91.5103	10.2106	37.6	0.428
tig00008566	1	14868	3000	13642	91.7541	19.7495	37.4	0
tig00008567	1	821503	94556	751693	91.5022	11.3239	37.5	0.901
tig00008568	1	4235177	412181	3849358	90.8901	9.56601	37.5	0.657
tig00008569	1	12358	614	10856	87.8459	4.88639	37.6	0
tig00008570	1	27416	1543	24236	88.4009	5.52812	37.5	0
tig00008571	1	303851	42721	278124	91.533	13.8218	37.5	0.657
tig00008572	1	85529	10601	79533	92.9895	12.2241	37.6	0.313
tig00008573	1	385233	31846	350445	90.9696	8.14275	37.6	0.969
tig00008574	1	42661	5251	37982	89.0321	12.0644	37.4	0
tig00008575	1	16407	3260	14189	86.4814	19.3644	37.3	0
tig00008576	1	163792	21182	150115	91.6498	12.5744	37.3	0.482
tig00008577	1	19414	1528	16977	87.4472	7.72005	37.3	0
tig00008578	1	1297226	124819	1177063	90.7369	9.46512	37.5	1.2
tig00008579	1	2329942	232808	2116006	90.818	9.82448	37.6	1.23
tig00008580	1	5114947	672217	4737204	92.6149	12.9379	37.6	4.4
tig00008581	1	17939	1307	16003	89.2079	7.17509	37.7	0.195
tig00008582	1	1082916	110302	981644	90.6482	9.98716	37.5	1.14
tig00008583	1	179746	23503	164311	91.4129	12.8462	37.6	0.304
tig00008584	1	224893	28200	205352	91.311	12.3211	37.5	0.561
tig00008585	1	349407	38711	320347	91.6831	10.9134	37.6	0.435
tig00008586	1	17395	1793	15713	90.3306	10.1465	37.6	0
tig00008587	1	568395	65696	523322	92.0701	11.3706	37.5	0.582
tig00008588	1	135186	10185	121752	90.0626	7.43383	37.7	0.776
tig00008589	1	4700941	575766	4294536	91.3548	12.0524	37.6	0.884
tig00008590	1	133837	21566	124412	92.9579	15.8489	37.5	0.414
tig00008591	1	775763	82769	709401	91.4456	10.4974	37.6	0.376
tig00008592	1	96731	8285	86500	89.4232	8.41181	37.5	1.29
tig00008593	1	15658	594	11522	73.5854	3.71721	37.7	0
tig00008594	1	705179	64383	640385	90.8117	8.94634	37.4	1.48
tig00008595	1	25582	2019	22965	89.7702	7.75745	37.6	0
tig00008596	1	21854	4416	20852	95.415	19.7748	37.4	1.39
tig00008597	1	30336	5903	29285	96.5355	19.0781	37.5	0.389
tig00008598	1	22952	3146	20843	90.8113	13.4604	37.5	9.24
tig00008599	1	117663	7124	102968	87.5109	5.95898	37.6	0.966
tig00008600	1	20505	1354	17949	87.5347	6.51861	37.7	0
tig00008601	1	18789	592	11000	58.5449	3.08446	37.5	0.431
tig00008602	1	17027	1176	14927	87.6666	6.81394	37.7	0
tig00008603	1	648303	74274	593418	91.5341	11.2753	37.6	0.508
tig00008604	1	398463	34309	359884	90.318	8.46946	37.5	1.1
tig00008605	1	67412	5439	59813	88.7275	7.91134	37.3	0.797
tig00008606	1	445991	38078	381910	85.6318	8.38523	37.5	1.25
tig00008607	1	47317	5018	45839	96.8764	10.3748	37.4	1.42
tig00008608	1	15369	2145	14395	93.6626	13.6773	37.4	0
tig00008609	1	38856	4441	36995	95.2105	11.1976	37.4	0.345
tig00008610	1	32074	263	7003	21.8339	0.766727	36.8	0
tig00008611	1	14607	98	1813	12.4119	0.63271	36.8	0
tig00008612	1	15661	78	1519	9.69925	0.406743	36.7	3.27
tig00008613	1	15015	98	1322	8.80453	0.544922	37.1	0
tig00008614	1	33425	225	3984	11.9192	0.616574	36.9	0
tig00008615	1	38262	4854	37056	96.848	12.4031	37.3	1.84
tig00008616	1	20629	1743	19320	93.6546	8.24621	37.3	0.146
tig00008617	1	30077	1221	20218	67.2208	3.94554	37.4	0.418
tig00008618	1	18367	370	10029	54.6034	1.97327	37.5	0
tig00008619	1	37447	3815	33881	90.4772	9.90005	37.2	0.668
tig00008620	1	33498	4360	31711	94.6654	12.6582	37.2	2.4
tig00008621	1	17079	1252	15481	90.6435	7.16652	37.3	0
tig00008622	1	32319	2852	30161	93.3228	8.64219	37.3	0.268
tig00008623	1	36660	1420	15465	42.1849	3.77886	37.4	0
tig00008624	1	21305	497	7612	35.7287	2.23314	37.3	7.7
tig00008625	1	87075	10926	80979	92.9991	12.314	37.4	0.84
tig00008626	1	33164	3835	31984	96.4419	11.336	37.2	0.332
tig00008627	1	20623	6263	20237	98.1283	29.581	37	0.0814
tig00008628	1	37398	9527	36384	97.2886	24.8913	37.1	0.0535
tig00008629	1	53621	4775	51450	95.9512	8.72748	37.4	0.214
tig00008630	1	31475	3638	30558	97.0866	11.333	37.4	1.54
tig00008631	1	42397	4753	40360	95.1954	10.9282	37.1	0.107
tig00008632	1	67397	5653	64037	95.0146	8.18409	37.3	0.0902
tig00008633	1	14961	2385	14696	98.2287	15.5933	37.2	0.214
tig00008634	1	33645	6061	32796	97.4766	17.6311	37.3	0.0841
tig00008635	1	23836	1187	20799	87.2588	4.87099	37.5	0.644
tig00008636	1	28513	2283	26342	92.3859	7.86641	37.4	1.56
tig00008637	1	15911	69	1782	11.1998	0.389102	37	0
tig00008638	1	23272	275	6453	27.7286	1.121	37.1	0
tig00008639	1	36125	11417	35217	97.4865	30.6959	36.9	0.0223
tig00008640	1	19429	5345	18693	96.2118	26.8262	37.1	0.0954
tig00008641	1	37288	3488	34822	93.3866	9.17046	37.5	0.146
tig00008642	1	18839	802	15292	81.172	4.15112	37.7	0.954
tig00008643	1	45729	5596	44403	97.1003	12.0214	37.6	1.55
tig00008644	1	18011	1936	17234	95.686	10.5145	37.2	0.132
tig00008645	1	41098	6704	39914	97.1191	15.9627	37.3	0.456
tig00008646	1	42941	2878	42417	98.7797	6.57232	37.8	0.177
tig00008647	1	62105	5100	59322	95.5189	8.06966	37.8	9.4
tig00008648	1	72901	4414	72143	98.9602	5.97236	37.9	0.462
tig00008649	1	72468	5002	70327	97.0456	6.7999	37.8	0.357
tig00008650	1	63461	5387	62851	99.0388	8.37429	37.9	3.55
tig00008651	1	14792	756	13670	92.4148	5.0286	37.9	0
tig00008652	1	21802	586	13999	64.2097	2.62467	38	1.31
tig00008653	1	16665	354	10303	61.8242	2.07087	37.9	4.32
tig00008654	1	70327	4972	69438	98.7359	6.95564	37.7	4.67
tig00008655	1	31658	2206	29722	93.8846	6.86771	37.8	4.62
tig00008656	1	21865	717	15796	72.2433	3.16291	37.6	19.6
tig00008657	1	20671	1088	19419	93.9432	5.15369	37.8	0
tig00008658	1	44800	3192	43716	97.5804	7.00118	37.7	1.12
tig00008659	1	12190	864	12064	98.9664	6.95923	37.7	3.54
tig00008660	1	30549	2203	29821	97.6169	7.1021	37.8	2.08
tig00008661	1	15712	862	14544	92.5662	5.37863	37.6	4.14
tig00008662	1	15927	874	14929	93.7339	5.3938	37.7	1.17
tig00008663	1	25765	1997	25074	97.3181	7.6158	37.7	1.15
tig00008664	1	28879	1818	23794	82.392	6.10496	37.3	1.12
tig00008665	1	5963348	1515322	5910204	99.1088	24.8497	37.2	216
tig00008666	1	28121	1482	22305	79.3179	5.12795	37.1	1.72
tig00008667	1	16277	1295	12634	77.6187	7.74571	37.4	0.197
tig00008668	1	27106	1949	19119	70.5342	6.97661	37.3	0.262
tig00008669	1	13930924	1406623	12000007	86.1393	9.86872	37.3	25.2
tig00008670	1	24913	4496	24708	99.1771	17.8135	37.6	0
tig00008671	1	9931729	515013	5055033	50.8978	5.03525	37.2	34.1
tig00008672	1	487941	15825	191779	39.3037	3.13524	37.2	11
tig00008673	1	20919	779	10813	51.6899	3.61212	37	0
tig00008674	1	23039	1434	14613	63.4272	6.09297	37.3	0
tig00008675	1	42029	2345	23729	56.4586	5.44274	37.2	0
tig00008676	1	1434822	64819	570649	39.7714	4.3804	37.2	7.77
tig00008677	1	4524361	1295838	4459908	98.5754	28.0875	37.3	199
tig00008678	1	1507116	50367	455473	30.2215	3.22062	37.2	84.7
tig00008679	1	16082943	3818268	14174390	88.1331	23.2328	37.3	212
tig00008680	1	466347	43581	425205	91.1778	9.17342	37.5	0.252
tig00008681	1	158121	14132	143123	90.5149	8.69024	37.3	1.06
tig00008682	1	34911	2020	30363	86.9726	5.70448	37.5	2.15
tig00008683	1	37185	5283	34307	92.2603	13.9989	37.7	0
tig00008684	1	21638	3026	20304	93.8349	13.7995	37.8	0.0843
tig00008685	1	13628	2886	12528	91.9284	20.8032	37.4	0
tig00008686	1	372486	29905	336456	90.3272	7.89164	37.6	1.46
tig00008687	1	279906	33084	241783	86.3801	11.5733	37.5	0.617
tig00008688	1	17464	1008	15017	85.9883	5.69194	37.5	0
tig00008689	1	32087	1983	28659	89.3165	6.08789	37.7	0
tig00008690	1	14914	1474	12804	85.8522	9.69934	37.6	0.692
tig00008691	1	49666	6446	45792	92.1999	12.7745	37.7	1.03
tig00008692	1	7190390	1545234	7065224	98.2593	21.0289	37.3	218
tig00008693	1	23275	729	15651	67.2438	3.06629	37.4	0
tig00008694	1	2789167	534560	2717343	97.4249	18.7207	37.3	223
tig00008695	1	12229299	1036416	5672423	46.3839	8.24987	37.2	164
tig00008696	1	74474	10304	72563	97.434	13.5022	37.3	2.97
tig00008697	1	3396349	166670	1028184	30.2732	4.75258	37.3	136
tig00008698	1	20783	39	1581	7.60718	0.180821	37.5	0
tig00008699	1	994412	65620	339966	34.1876	6.40646	37.3	183
tig00008700	1	407101	24171	130026	31.9395	5.75298	37.2	130
tig00008701	1	20599	231	3469	16.8406	1.03165	37	0
tig00008702	1	1972354	77108	443254	22.4733	3.77422	37.2	159
tig00008703	1	3261698	227502	1259704	38.6211	6.7499	37.2	153
tig00008704	1	31532	4118	29862	94.7038	12.7669	37.4	5.64
tig00008705	1	10900297	1490503	10029149	92.008	13.4559	37.6	45.7
tig00008706	1	21351	708	17543	82.1648	3.26626	37.6	0.36
tig00008707	1	59316	2218	49468	83.3974	3.66908	37.7	8.97
tig00008708	1	61356	2794	48953	79.7852	4.4364	37.4	0.183
tig00008709	1	266728	15475	237125	88.9014	5.69487	37.6	21.6
